altitude,latitude,longitude
0,35616412,139729326
0,35661691,139768954
0,35634505,139798500
0,35638132,139829088
0,35720164,139890793
0,35645614,139739690
0,35767553,139762537
0,35732008,139715218
0,35680841,139766628
0,35706135,139746694
0,35746762,139709775
0,35702264,139748587
0,35793593,139758906
0,35691591,139818513
0,35766327,139864186
0,35720911,139761994
0,35671675,139794504
0,35647824,139756366
0,35701709,139897571
0,35646955,139728960
0,35707937,139717394
0,35668312,139831978
0,35759735,139772509
0,35700556,139816110
0,35694664,139897060
0,35693980,139767395
0,35654241,139707556
0,35728709,139708564
0,35673179,139890846
0,35673361,139737261
0,35678615,139774160
0,35697765,139763994
0,35763785,139824458
0,35729611,139717699
0,35605774,139700496
0,35696002,139702634
0,35748845,139742290
0,35668831,139761345
0,35666320,139859056
0,35673186,139725279
0,35692260,139812224
0,35718046,139789145
0,35663845,139886758
0,35691918,139720002
0,35688314,139711790
0,35690207,139800339
0,35749322,139861122
0,35672218,139724557
0,35604779,139754527
0,35615729,139736341
0,35647012,139853834
0,35668954,139719103
0,35692367,139766383
0,35692541,139769894
0,35607761,139743232
0,35667937,139727799
0,35731105,139731059
0,35675189,139799392
0,35622953,139777963
0,35696474,139809038
0,35648059,139754998
0,35621041,139746285
0,35735607,139891208
0,35702252,139738272
0,35728513,139708789
0,35649469,139844441
0,35798682,139886705
0,35772817,139848984
0,35714648,139827161
0,35674158,139717315
0,35601826,139733056
0,35686931,139803278
0,35716768,139738207
0,35691173,139708135
0,35682778,139785275
0,35662354,139733756
0,35735375,139782709
0,35675105,139808842
0,35681891,139882292
0,35771100,139722587
0,35702777,139781617
0,35683003,139762020
0,35637813,139732067
0,35639918,139794916
0,35710004,139794402
0,35665472,139734704
0,35695561,139763901
0,35648589,139820736
0,35771478,139737927
0,35702139,139855527
0,35738137,139790258
0,35672801,139761718
0,35662730,139774589
0,35701340,139715944
0,35692951,139782016
0,35663077,139732190
0,35734882,139897334
0,35748297,139722223
0,35714803,139854574
0,35750300,139798970
0,35704661,139862515
0,35689506,139770021
0,35728062,139819641
0,35684110,139702674
0,35788905,139841591
0,35624778,139739826
0,35655643,139700830
0,35660689,139726372
0,35619926,139718935
0,35631459,139730274
0,35680240,139838446
0,35692680,139843919
0,35667387,139757555
0,35764168,139850198
0,35667912,139742287
0,35666648,139892937
0,35681503,139798586
0,35711938,139812093
0,35668828,139868348
0,35639239,139823834
0,35735095,139858891
0,35711223,139865154
0,35640533,139801974
0,35719595,139724955
0,35629724,139794716
0,35640370,139737263
0,35725009,139756799
0,35781002,139722611
0,35697177,139825833
0,35747326,139802192
0,35691363,139706152
0,35747287,139839312
0,35686046,139770232
0,35731001,139705728
0,35689058,139765199
0,35766643,139734455
0,35693238,139897327
0,35730312,139707855
0,35706865,139751387
0,35664893,139755779
0,35697343,139827314
0,35758644,139701631
0,35649718,139710036
0,35669219,139752694
0,35746261,139747864
0,35672414,139763249
0,35628956,139794702
0,35710718,139718654
0,35752596,139851170
0,35693824,139703545
0,35600713,139709101
0,35618588,139780317
0,35731152,139711423
0,35666288,139732093
0,35710517,139865780
0,35691976,139701410
0,35607231,139724011
0,35678361,139703818
0,35742879,139760374
0,35613784,139700608
0,35790004,139720457
0,35774206,139866729
0,35615782,139717005
0,35677966,139763723
0,35669753,139755535
0,35725311,139709301
0,35690151,139712133
0,35668218,139753259
0,35649700,139742228
0,35782433,139825890
0,35793195,139730573
0,35712562,139776203
0,35685105,139768487
0,35779199,139814069
0,35678235,139712160
0,35707639,139844259
0,35669328,139705008
0,35692940,139702632
0,35662313,139733942
0,35669303,139810565
0,35696890,139767423
0,35669887,139726780
0,35671016,139762325
0,35655968,139734721
0,35662537,139738256
0,35712349,139772486
0,35749494,139805745
0,35697901,139785738
0,35742401,139763676
0,35753893,139708219
0,35634604,139883756
0,35624330,139726977
0,35760734,139732168
0,35721615,139791722
0,35625012,139735396
0,35734216,139895150
0,35661425,139738081
0,35602104,139755524
0,35625775,139729965
0,35703909,139780332
0,35689720,139770211
0,35659138,139715645
0,35659019,139729811
0,35682918,139702732
0,35663514,139875134
0,35682738,139807496
0,35730964,139731792
0,35619986,139717991
0,35702121,139753093
0,35681314,139770591
0,35630849,139750607
0,35683542,139864149
0,35609350,139738600
0,35713733,139782768
0,35709198,139802384
0,35669681,139702847
0,35708978,139775123
0,35701846,139752136
0,35750556,139740291
0,35718334,139764829
0,35678431,139762171
0,35685753,139785341
0,35778382,139720704
0,35620872,139700705
0,35740635,139755876
0,35603901,139705142
0,35665526,139863123
0,35677924,139766216
0,35737576,139712930
0,35691516,139786018
0,35688173,139746419
0,35670804,139761749
0,35626983,139738725
0,35706762,139782744
0,35719321,139820870
0,35664892,139702631
0,35679837,139806290
0,35713710,139714720
0,35660374,139704645
0,35690686,139706812
0,35673845,139767523
0,35659839,139730934
0,35655215,139738772
0,35721305,139707270
0,35716676,139742900
0,35725337,139779532
0,35752174,139806710
0,35731019,139709516
0,35668286,139733343
0,35680541,139719742
0,35687474,139861023
0,35750699,139736625
0,35747025,139741167
0,35655191,139793809
0,35659781,139877024
0,35666186,139839101
0,35674842,139802677
0,35627767,139738644
0,35694473,139707611
0,35677358,139743067
0,35668300,139790133
0,35653424,139760824
0,35663618,139759880
0,35671674,139842619
0,35648569,139713852
0,35686270,139730945
0,35702976,139739121
0,35684996,139704363
0,35653225,139736831
0,35666390,139781556
0,35626970,139723453
0,35742184,139726353
0,35645737,139708182
0,35663162,139745038
0,35727851,139718529
0,35666610,139762957
0,35655838,139784181
0,35660573,139722473
0,35724919,139756512
0,35699324,139766480
0,35700869,139707685
0,35674561,139806751
0,35663025,139757368
0,35674538,139701920
0,35641614,139733499
0,35724449,139708675
0,35783199,139755874
0,35674985,139735473
0,35786534,139751612
0,35682871,139774892
0,35762633,139832148
0,35627576,139737963
0,35749435,139795946
0,35729756,139712954
0,35735802,139878978
0,35700085,139764036
0,35675548,139779257
0,35651706,139851041
0,35745080,139782063
0,35690252,139752868
0,35713571,139793237
0,35779378,139736574
0,35654227,139756928
0,35682698,139782059
0,35777335,139720919
0,35747211,139847937
0,35740503,139859628
0,35684162,139731395
0,35728346,139785529
0,35693945,139725581
0,35708155,139803368
0,35633136,139713746
0,35628020,139725428
0,35796538,139780657
0,35639216,139799204
0,35680808,139769574
0,35731024,139878475
0,35725592,139824611
0,35612304,139742341
0,35686901,139806152
0,35667503,139763092
0,35720722,139779373
0,35659646,139758424
0,35714488,139805433
0,35738084,139864015
0,35650943,139722330
0,35729717,139719164
0,35662439,139750671
0,35729366,139714737
0,35698317,139772455
0,35642534,139720259
0,35687607,139877223
0,35633636,139799595
0,35656114,139725170
0,35707448,139815589
0,35708892,139751672
0,35654681,139756948
0,35744095,139718517
0,35637734,139715516
0,35695293,139775412
0,35692377,139700327
0,35681039,139767232
0,35698922,139800028
0,35793374,139795880
0,35693906,139745216
0,35764436,139763460
0,35615236,139728356
0,35684281,139779000
0,35602945,139714311
0,35666771,139710676
0,35613299,139785187
0,35719463,139856966
0,35682088,139702680
0,35668410,139704188
0,35632789,139727334
0,35693898,139769424
0,35629374,139743360
0,35652732,139755341
0,35661161,139798313
0,35646072,139822742
0,35708778,139776338
0,35647063,139839184
0,35667277,139794365
0,35682829,139743431
0,35696504,139760972
0,35640726,139874197
0,35729972,139716204
0,35713775,139762762
0,35762656,139827639
0,35782077,139895511
0,35698045,139703607
0,35757853,139707948
0,35743348,139759982
0,35717649,139779939
0,35635497,139720975
0,35728233,139768341
0,35711618,139710200
0,35695117,139770818
0,35664001,139763366
0,35694515,139701758
0,35755962,139770310
0,35646641,139714224
0,35654293,139770346
0,35686831,139710498
0,35711850,139718308
0,35687096,139767124
0,35683954,139774121
0,35707530,139776108
0,35672765,139738627
0,35626980,139887651
0,35678090,139775300
0,35707351,139831638
0,35612086,139729545
0,35621897,139736977
0,35687548,139736132
0,35662780,139732490
0,35670190,139764071
0,35654043,139796397
0,35698456,139775572
0,35690241,139776234
0,35637372,139705131
0,35693313,139701128
0,35674725,139762138
0,35684742,139776754
0,35709945,139810313
0,35670674,139766141
0,35662199,139860645
0,35606300,139746942
0,35614205,139724294
0,35713403,139775631
0,35629724,139794716
0,35602711,139825867
0,35740499,139763418
0,35709039,139736064
0,35680600,139714792
0,35671633,139763439
0,35678970,139761932
0,35648353,139898445
0,35635521,139771570
0,35736646,139763491
0,35744074,139751822
0,35707243,139748381
0,35686793,139786150
0,35659654,139722402
0,35728297,139731638
0,35671420,139886092
0,35776214,139770425
0,35741764,139832810
0,35704748,139744577
0,35689443,139834140
0,35698621,139771229
0,35693461,139822042
0,35727175,139709798
0,35770847,139746164
0,35685024,139858853
0,35766738,139850483
0,35658126,139708475
0,35721366,139783379
0,35653810,139739806
0,35694803,139742585
0,35758671,139809872
0,35661351,139701330
0,35655163,139739484
0,35666366,139758241
0,35655430,139717485
0,35659533,139857148
0,35620455,139704378
0,35673458,139832263
0,35605746,139704459
0,35699774,139700048
0,35706307,139770460
0,35693749,139729381
0,35696329,139797204
0,35699936,139732083
0,35718296,139782546
0,35695160,139797545
0,35715997,139898692
0,35633887,139714292
0,35642512,139751260
0,35654958,139792778
0,35670038,139766638
0,35636917,139729223
0,35635054,139725345
0,35700879,139758251
0,35706402,139752619
0,35666592,139760861
0,35742305,139853726
0,35678859,139761126
0,35716776,139781008
0,35631262,139739259
0,35678377,139775473
0,35682818,139776170
0,35718688,139808982
0,35713448,139704026
0,35664685,139712112
0,35632781,139740836
0,35723499,139859217
0,35704617,139748382
0,35753238,139804408
0,35613355,139728537
0,35654044,139798160
0,35729919,139875832
0,35701014,139770579
0,35662613,139753278
0,35720916,139766447
0,35646512,139749506
0,35731690,139715821
0,35687217,139783153
0,35691816,139757605
0,35740520,139831859
0,35619736,139751114
0,35663211,139701830
0,35690123,139763536
0,35697911,139825004
0,35750091,139765433
0,35667875,139805311
0,35710468,139847634
0,35732241,139864148
0,35685296,139744283
0,35725483,139748744
0,35698636,139700118
0,35622777,139735747
0,35700537,139770376
0,35638681,139714470
0,35696883,139814333
0,35626179,139883280
0,35633994,139795897
0,35674496,139795551
0,35692886,139814152
0,35780548,139839526
0,35722221,139707023
0,35625665,139712569
0,35691153,139715893
0,35669009,139786002
0,35631682,139738565
0,35655893,139757087
0,35728093,139746223
0,35663759,139713700
0,35689634,139740100
0,35735109,139700482
0,35713907,139776530
0,35685859,139774124
0,35662898,139756962
0,35727888,139837776
0,35671146,139768546
0,35680341,139719426
0,35638560,139727569
0,35628001,139881266
0,35688474,139816865
0,35692389,139756845
0,35663057,139701948
0,35616917,139742320
0,35634475,139736537
0,35765494,139805696
0,35752318,139710457
0,35664402,139730609
0,35757321,139899637
0,35726914,139709565
0,35674330,139764237
0,35660473,139701161
0,35631190,139894426
0,35646480,139710846
0,35705578,139752275
0,35711519,139784273
0,35633366,139791880
0,35685423,139786711
0,35695925,139824047
0,35691810,139762339
0,35605775,139704732
0,35671287,139733347
0,35733858,139739741
0,35799588,139719415
0,35666457,139874301
0,35653021,139798417
0,35731985,139746368
0,35678498,139765703
0,35698326,139774288
0,35712796,139894606
0,35708577,139750671
0,35672222,139772127
0,35666364,139756988
0,35672579,139740725
0,35694165,139700587
0,35617707,139740909
0,35691908,139739114
0,35661914,139883678
0,35667689,139812713
0,35747027,139770000
0,35652560,139798537
0,35799451,139762040
0,35688195,139707356
0,35601958,139721620
0,35710182,139779305
0,35643647,139713683
0,35702228,139753828
0,35690643,139814921
0,35724093,139790455
0,35746877,139754262
0,35699489,139756132
0,35753539,139722251
0,35724610,139708120
0,35674398,139759467
0,35775544,139860312
0,35685739,139701408
0,35608429,139714305
0,35750228,139805158
0,35679790,139765807
0,35615476,139746284
0,35647943,139721929
0,35664552,139758476
0,35741010,139730466
0,35624628,139749994
0,35701078,139708171
0,35697183,139767504
0,35746473,139769462
0,35787072,139739799
0,35689649,139779406
0,35676338,139763010
0,35692712,139781982
0,35707643,139776281
0,35701227,139814028
0,35621743,139749819
0,35666685,139756520
0,35690029,139770175
0,35795449,139810664
0,35665767,139758865
0,35674682,139810281
0,35657022,139702186
0,35709592,139770219
0,35712151,139777763
0,35654919,139706824
0,35627492,139725178
0,35711180,139853242
0,35629175,139776086
0,35646891,139736233
0,35694508,139789519
0,35623955,139722838
0,35680979,139772525
0,35696202,139769750
0,35708878,139808027
0,35730779,139714816
0,35655485,139793729
0,35733504,139765731
0,35797930,139761491
0,35670823,139742271
0,35660465,139707217
0,35754598,139819803
0,35665209,139736089
0,35674771,139773652
0,35619667,139897905
0,35752085,139736585
0,35700957,139722327
0,35695219,139780074
0,35669629,139765419
0,35697655,139704423
0,35726720,139736793
0,35715621,139816690
0,35661680,139720532
0,35757223,139734254
0,35659875,139738232
0,35687747,139716876
0,35744738,139751305
0,35662857,139733014
0,35700805,139751723
0,35689409,139763546
0,35673708,139760130
0,35690676,139708305
0,35761991,139782859
0,35717571,139803702
0,35667796,139834340
0,35714089,139775160
0,35696393,139813342
0,35721636,139795908
0,35760308,139803093
0,35763114,139712845
0,35672116,139766530
0,35690567,139704159
0,35719472,139724979
0,35742238,139759636
0,35667704,139761950
0,35625048,139730542
0,35664567,139753328
0,35669598,139733245
0,35691886,139764906
0,35671191,139797433
0,35713218,139779961
0,35749281,139742810
0,35668723,139748522
0,35614547,139735923
0,35628735,139738674
0,35647722,139722864
0,35747787,139732628
0,35697350,139753440
0,35699906,139773833
0,35690999,139702513
0,35719603,139779820
0,35773971,139784688
0,35649668,139736656
0,35693211,139834638
0,35620828,139719280
0,35666377,139778491
0,35663549,139768886
0,35693484,139736280
0,35759912,139778753
0,35663294,139734034
0,35708865,139808341
0,35677167,139762424
0,35670650,139732594
0,35692410,139769874
0,35637987,139758713
0,35728713,139728271
0,35617205,139780252
0,35786000,139898677
0,35778159,139778388
0,35703681,139771324
0,35764396,139749687
0,35730706,139711279
0,35749232,139812276
0,35659961,139741694
0,35650320,139707986
0,35681257,139766818
0,35692782,139805617
0,35637533,139795897
0,35740785,139714247
0,35686121,139736608
0,35642641,139713628
0,35643315,139802644
0,35675794,139717703
0,35657780,139794716
0,35634181,139707461
0,35683149,139783456
0,35625974,139772609
0,35650635,139737542
0,35638202,139727494
0,35695820,139739961
0,35674708,139783855
0,35624270,139887046
0,35765420,139886889
0,35726033,139702525
0,35669249,139766440
0,35662951,139759415
0,35746197,139856706
0,35762934,139832641
0,35766026,139786400
0,35730477,139716200
0,35683110,139762444
0,35691054,139731071
0,35612594,139727898
0,35684077,139774522
0,35663321,139752393
0,35664457,139756681
0,35692916,139742467
0,35693337,139755593
0,35657443,139744063
0,35601924,139713074
0,35763482,139809438
0,35710213,139788427
0,35668974,139764006
0,35747708,139897256
0,35735035,139894114
0,35706695,139748303
0,35694144,139703057
0,35690439,139705649
0,35681104,139766650
0,35731131,139828548
